date,month,season,state,boat,boat_size,lat,lon,depth,dist_coast,mesh,effort,bottom,trans,total_catch,species,tl,fl,weight,sex,mat_stage
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,74,60,1840,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,85.5,70.5,2570,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,76,62,1940,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,75,64,2445,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,67,54,1250,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,78,64,2000,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,75.5,70.5,1935,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,70,58.5,1350,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,86,73.5,2940,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,71.5,57.5,1400,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,72.5,58,1480,,
4/4/2013,4,OUTONO,RIO GRANDE DO NORTE,PAULO RICARDO I,10,"-516,472","-3,502,599",52.7,41,45,7568.9,CASCALHO,21,131581,Rhizoprionodon porosus,74,60.5,2000,,
17/04/2013,4,OUTONO,RIO GRANDE DO NORTE,ARABAIANA,10,-4.830143,-36.966719,11.5,10.888,50,11823.8,AREIA,5,15270,Scomberomorus brasiliensis,45,40,570,,
